"ADDRESS","AVAILABILITY_STATUS","AVAILABLE_AT","BATHS","BEDS","BUILDING_TYPE","CITY","CLUBHOUSE","COMPANY","DATE_POSTED","DESCRIPTION","DOORMAN","FURNISHED","GARAGE","GARAGE_COUNT","GRANITE","GYM","ID","LATITUDE","LAUNDRY","LONGITUDE","NEIGHBORHOOD","POOL","RENT_PRICE","SCRAPED_TIMESTAMP","SQFT","STAINLESS","STATE","YEAR_BUILT","ZIP"
"771-775 Beacon Street , Boston, MA 02215","available","2025-01-20 01:18:30.599",1,0,"apartment building","Boston","Y","Greystar","2025-01-20 00:00:00.000","Welcome to Bower Residences in Boston, MA. The crown jewel of Bower, where we are sure residents will be lining up to relax is the amazing rooftop amenity space. With 360 views of Boston including a look inside neighboring Fenway Park, the rooftop will offer a sizable swimming pool, cabanas, and lush plantings.  Right below the roof deck, there is another resident lounge complete with an oversized skylight and more lush greenery. Downstairs generously sized residences again feature Italian cabinetry, this time a two-tone finish including upper cabinets in a lovely green. This building also houses space for the management office and resident fitness center rounding out a full suite of tenant amenities. Learn more and schedule a tour today! Features/amenities: Parking Garage & Bike Storage, Groom Room, Underground Parking, Bike Repair & Wash Station, Fitness Center, Resident Lounge, Fire Pits & Grilling Areas, Pool Deck w/Cabanas, Rooftop Terrace w/360 Views, Wood-style Flooring, Ample Closet Space, Beautifully Tiled Baths, Stone Counters & Tile Backsplashes, Energy Efficient Appliances, Italian Cabinetry, Two-Tone Finishes, View Smart Windows, Brand New Apartments, Dishwasher, Fitness Center, Controlled Access, Pet Friendly, Swimming Pool(s), Spacious Closets, Smoke Free Community","N","N","Y","","N","Y",514292804,42.347385,"N",-71.101444,"Fenway-Kenmore","Y",3150,"2025-01-20 01:18:30.660",450,"N","MA","",2215
"150 Rivers Edge Dr.","coming soon","2025-02-06 00:00:00.0",2,2,"apartment building","Medford","Y"," Company","2024-11-12 00:00:00.000","Stainless Steel Appliances
Kitchen Islands
Quartz Countertops
Soft-Close Cabinets
10' Ceilings
Oversized Windows
French Grey Plank Flooring
Carpeted Bedrooms
Whirlpool Washer & Dryer
Walk-In Closets
Central Air and Heating
Wirelessly Controlled Thermostat
Tile Floor and Shower
Outdoor Swimming Pool with Sundeck
Clubhouse with Lounge
Game Room
Fitness Center
Conference Room and Coworking Areas
Outdoor Movie Area
Outdoor Grilling Area
Hammocks and Outdoor Fire Feature
Two Beautifully Landscaped Courtyards
Pet Wash and Indoor Pet Relief Area
Bike Storage
Unique Riverfront Setting
Convenient Access to Routes 16, 28 and 93
Steps from Wellington Train Station Shuttle
Non-Smoking Community","N","N","N","","Y","Y",514399259,42.4099,"Y",-71.0762,"","Y",3738,"2025-01-20 09:15:46.326",1273,"Y","MA","2017",2155
"22 Mount Carmel Way","available","2025-01-13 00:00:00.0",2,2,"apartment building","Worcester","Y"," Company","2025-01-13 00:00:00.000","One, two, and three- bedroom custom designed floor plans
Two captivating color schemes for cabinets and flooring design
Stunning kitchens featuring quartz countertops, designer tile backsplash, soft close cabinetry, and pantry storage
Sleek Stainless Steel Samsung appliance package
Full-size washer and dryer in every apartment home
Opulent LVT flooring throughout the entire apartment home, including bedrooms
Spacious en-suite primary bathroom with quartz countertops, shower and tub tile surrounds, and frameless
Modern kitchen pendant lighting in select apartment homes
Spacious closet with interior shelving racks
Smart NEST thermostats for effortless climate control
High efficiency, low energy cost HVAC systems
Schlage smart locks
Prewired for high-speed internet, Charter, and Verizon FiOS
Prime location within walking distance to Union Station (easy commute to Boston).
A ButterflyMX package room with video intercom system, ample space, and refrigeration storage.
Elevators available throughout the community
On-Site Maintenance
Prime location within walking distance of Union Station, enabling residents to easily reach Boston via the MBTA Commuter Rail.
2 serene expansive courtyards, styled with plush private seating and an outdoor entertainment space, and an outdoor “living room” connecting the two courtyards
Sumptuous resort-style swimming pool featuring a tanning deck and turf surround for unparalleled relaxation
Multiple chic grilling stations for gourmet outdoor culinary experiences
State-of-the-art 24-hour fitness center equipped with cutting-edge cardio and strength equipment and a dedicated yoga studio.
Cutting-edge golf simulator for honing your swing in our game lounge
Elegant clubroom for socializing and entertaining in style
Exquisite work-from-home suites and co-working spaces for enhanced productivity and convenience
Enchanting rooftop lounge with cozy seating, fire pits, and unobstructed views of downtown Worcester
Convenient on-site pet spa and dog park with covered dog wash stations
Surrounded by great shopping and entertainment options with leading retail sites like Mercantile Center and Worcester Common
Covered, reserved parking in an open-air garage available","N","N","Y","","Y","Y",514399985,42.2626,"Y",-71.8023,"","Y",3075,"2025-01-20 09:16:52.597",1006,"Y","MA","2024",1605
"28 Brooks Street","coming soon","2099-02-20 00:00:00.0",2,3,"house","Worcester","N","TRAINING - Hudson Homes Management Company","2025-01-01 00:00:00.000","","N","N","N","","N","N",514400016,42.3103,"N",-71.8007,"","N",2525,"2025-01-20 09:16:53.310",1344,"N","MA","",1606
"1 Green Island Blvd","available","2025-01-13 00:00:00.0",2,2,"apartment building","Worcester","Y","Gables Residential Company","2025-01-13 00:00:00.000","Balcony/Juliette Balcony in Select Homes
Stainless Steel Appliances
Granite Countertops
Full Size Washer and Dryer
Recycling
Fitness Studio with Tonal & Lulu mirrors
Yoga Studio
Golf Simulator
Work from Home Private Study Spaces
Fitness Center
Wine & Dine Space
3rd Floor Patio
Swimming Pool
Sky Lounge with Views of Polar Park
Pet Spa
Green Space
LEED Certified Building
Covered Parking Available ($)","N","N","N","","Y","Y",514399872,42.2555,"Y",-71.8017,"","Y",3406,"2025-01-20 09:16:45.653",1046,"Y","MA","2024",1610
"305 Winter Street , Waltham, MA 02451","available","2025-01-20 04:47:16.452",2,3,"apartment building","Waltham","Y","Greystar","2025-01-20 00:00:00.000","Immerse yourself in immaculate, modern style at The 305’s luxury apartments. An aesthetic showstopper, The 305’s refined interiors offer the perfect blend of sophistication and serenity, bringing understated elegance to your everyday routine. Amenities here are in abundance, designed to keep you calm, cool, and connected. And when you’re on the move, The 305 provides convenient connectivity to Downtown Waltham’s lively dining and cultural scene, the Cambridge Reservoir, and all that Greater Boston has to offer. A rare pearl in a celebrated suburb, The 305 one you won’t want to miss. Features/amenities: Resident clubroom with screening room & 8th floor sky deck, Work-from-home lounge with co-work and private offices, Fitness center with Echelon mirrors and smart exercise bikes, Courtyard with putting green, grill stations, hammocks, Zero-entry outdoor pool, Balconies in select homes, Fully tiled showers with sleek glass doors, Meon-Gibson faucets, Quartz countertops with undermount sinks, Samsung stainless-steel appliances, Air Conditioning, Balcony or Patio, Dishwasher, Fitness Center, Covered Parking or Garages, Pet Friendly, Playground, Swimming Pool(s), Spacious Closets, Washer/Dryer Available, Smoke Free Community","N","N","N","","Y","Y",514328813,42.399299,"Y",-71.255545,"","Y",4950,"2025-01-20 04:48:15.053",1447,"Y","MA","",2451
"28 Austin Street","coming soon","2025-02-02 00:00:00.0",2,2,"apartment building","Newton","Y","Nordblom Company Company","2024-10-23 00:00:00.000","Light filled, open layout with oversized, floor to ceiling windows
Gourmet-style kitchen featuring quartz countertops, stunning backsplash
Stainless steel Energy Star premium appliances
Designer custom cabinetry and spacious kitchen islands
Wide plank flooring throughout, including bedrooms
In-suite  washer/dryers
Energy-efficient LED lighting
9’ ceilings give you the room to live large
Elegant bathrooms with dual sink vanities*, Grohe faucets and stylish tile
Generous walk-in closets*
Private balconies and roof deck*
Steps to Newtonville Station MBTA Commuter Rail and less than   15 minutes to Back Bay
Walkable and convenient location near retail, restaurants, pharmacies, supermarkets and more
One And Two Bedroom Apartments
Sun-filled sky deck with pergola and fire pit
Resident lounge with community kitchen and cozy sitting area with fireplace
Conference room
Fitness center with yoga and stretching area
Pet friendly with dog park
On-site playground


Private underground garage parking**
Bike room including a repair station
24-hour package room with smart notification system
Elevatored building
Electric vehicle charging stations**
24-hour emergency maintenance
Smoke free community","N","N","Y","","Y","Y",514399705,42.3501,"Y",-71.2082,"","N",4650,"2025-01-20 09:16:29.011",1050,"Y","MA","2020",2460
"300 Canal Street Suite 8000","unknown","",1,3,"apartment building","Lawrence","N","Brady Sullivan Properties, LLC Company","2024-10-22 00:00:00.000","Central Air Conditioning
Cable Ready
Ceiling Fan
Dishwasher
Disposal
Efficient Appliances
Fireplace
Hardwood Floors
High Ceilings
Large Closets
Microwave
Patio/Balcony
Refrigerator
View
Washer/Dryer
Wheelchair Access
Window Coverings
Animal Washing Station
BBQ/Picnic Area
Community Room
Covered Parking
Elevator
Fitness Center
Free Weights
Game Room
Garage
Historic Building
Internet Bar
Library
Off Street Parking
On-Site Maintenance
On-Site Management
On-Site Storage
Package Receiving
Recycling
Short Term Lease
Spanish Speaking Staff
Theatre Room","N","N","Y","","N","Y",514397516,42.706,"Y",-71.1591,"","N",2580,"2025-01-20 09:12:57.514",1518,"N","MA","",1840
"111-115 Kilsyth Road","available","2025-01-13 00:00:00.0",1,2,"apartment building","Brighton","N","Chestnut Hill Realty Company","2025-01-13 00:00:00.000","Crown molding
Full appliance package: Refrigerator/Stove/Dishwasher/Microwave
Gas, Heat and Hot water included
Hardwood Floors
Light, bright and airy
Original architectural details
Period Molding and Trim
Tile floors in kitchen and baths
24/7 emergency maintenance response
Bike Storage
Controlled Building Access
Laundry Facility
Walking distance to T
Online rent payment
Surface Parking Lot
Zip cars","N","N","N","","N","N",514398403,42.3402,"Y",-71.1461,"Allston-Brighton","N",3095,"2025-01-20 09:14:14.309",730,"N","MA","",2135
"102 Mill Road , Everett, MA 02150","available","2025-01-20 02:26:46.36",1,0,"apartment building","Everett","Y","Greystar","2025-01-20 00:00:00.000","COMING SOON! Elevated yet rooted, Maxwell is the perfect balance. Here, you don’t have to go far to experience culture, restaurants, and shops with their own distinct character. Or stay close and benefit from lush surroundings, an inspired work-from-home setup, and amenities that take the edge off city life. At Maxwell, you can enjoy the escape without having to make one. Take it all in. Feel fully restored. Features/amenities: Coworking space with privacy pods, conference room, and open café seating, Rentable clubroom with TV, demonstration kitchen, and lounge seating, Dedicated bicycle storage and repair area, Specialized package room with cold storage, Community pet spa with washing tub and dryer, Separate treatment room to book massages or therapies, Fully equipped chef’s demonstration kitchen for entertaining, Private courtyard with pool, grills, oversize games, cabana seating, fireplace, and firepit, Modern fitness center with private yoga studio, In-unit washer and dryer, Plush carpeted bedrooms, Oversized closets, Undermount cabinet lighting in kitchens, Built-in kitchen pantry storage , Modern subway tile backsplashes, Quartz countertops , Stainless steel GE kitchen appliances, Two-toned soft-close wood kitchen cabinets, Air Conditioning, Balcony or Patio, Dishwasher, Fitness Center, Pet Friendly, Swimming Pool(s), Spacious Closets, Washer/Dryer Available, Smoke Free Community","N","N","N","","Y","Y",514313312,42.401005,"Y",-71.04462,"","Y",2155,"2025-01-20 02:26:46.739",568,"Y","MA","",2150
"100 Thompson Farm","available","2024-11-07 00:00:00.0",2,3,"apartment building","Bedford","Y"," Company","2024-11-07 00:00:00.000","Nine foot Ceilings
Granite Counters
Dishwasher
Balconies & Patios
Wood Flooring
In-Home Washer & Dryer
Stainless Steel Range & Oven
2nd Floor
3rd Floor
4th Floor
Fireplace
Hardwood
Tot Lot Playground
Garages Available
Outdoor Dog Run
Grilling Deck with Lounge Seating
Media Center & Community Entertainment Kitchen
Fitness Center & Yoga Stretching Room
Pool with Large Sun-Bathing Deck
Fitness on Demand
Outdoor Half-Court Basketball
Community Great Room & Fireplace Lounge
Wi-Fi Business Center & Study Lounge
Balconies & Terraces
Nest Thermostats
Indoor Dog Wash
Outdoor Greenspaces","N","N","N","","Y","Y",514397872,42.5109,"Y",-71.2382,"","Y",4180,"2025-01-20 09:13:31.827",1412,"Y","MA","2007",1730
"771-775 Beacon Street , Boston, MA 02215","available","2025-01-20 01:18:30.599",1,0,"apartment building","Boston","Y","Greystar","2025-01-20 00:00:00.000","Welcome to Bower Residences in Boston, MA. The crown jewel of Bower, where we are sure residents will be lining up to relax is the amazing rooftop amenity space. With 360 views of Boston including a look inside neighboring Fenway Park, the rooftop will offer a sizable swimming pool, cabanas, and lush plantings.  Right below the roof deck, there is another resident lounge complete with an oversized skylight and more lush greenery. Downstairs generously sized residences again feature Italian cabinetry, this time a two-tone finish including upper cabinets in a lovely green. This building also houses space for the management office and resident fitness center rounding out a full suite of tenant amenities. Learn more and schedule a tour today! Features/amenities: Parking Garage & Bike Storage, Groom Room, Underground Parking, Bike Repair & Wash Station, Fitness Center, Resident Lounge, Fire Pits & Grilling Areas, Pool Deck w/Cabanas, Rooftop Terrace w/360 Views, Wood-style Flooring, Ample Closet Space, Beautifully Tiled Baths, Stone Counters & Tile Backsplashes, Energy Efficient Appliances, Italian Cabinetry, Two-Tone Finishes, View Smart Windows, Brand New Apartments, Dishwasher, Fitness Center, Controlled Access, Pet Friendly, Swimming Pool(s), Spacious Closets, Smoke Free Community","N","N","Y","","N","Y",514292803,42.347385,"N",-71.101444,"Fenway-Kenmore","Y",3525,"2025-01-20 01:18:30.645",427,"N","MA","",2215
